base,Parcelas,camera ID,grid,date,CAMPAIGN,time,hour,species,pop name,type,diet,begin,end,days,hours,event ID,N INDS EVENT,N INDS VIDEO,indep,biomass
CB,1A,166,open,12/4/2017,Apr-17,6:44,6,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,9,1,1,1,70
CB,1A,166,open,4/13/2017,Apr-17,2:39,2,Marmosops incanus,Opossum,marsupial,onivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,10,1,1,1,60
CB,1A,166,open,4/13/2017,Apr-17,16:21,12,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,11,1,1,1,40
CB,1A,166,open,4/15/2017,Apr-17,7:29,7,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,12,1,1,1,40
CB,1A,166,open,4/15/2017,Apr-17,7:30,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,12,1,1,0,70
CB,1A,166,open,4/15/2017,Apr-17,7:30,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,12,1,1,0,70
CB,1A,166,open,4/15/2017,Apr-17,13:12,13,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,13,1,1,1,40
CB,1A,166,open,4/15/2017,Apr-17,19:58,19,Trinomys spp,Rat,Rodent,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,14,1,1,1,200
CB,1A,166,open,4/17/2017,Apr-17,7:10,7,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,15,1,1,1,40
CB,1A,166,open,4/17/2017,Apr-17,8:38,8,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,15,1,1,0,70
CB,1A,166,open,4/17/2017,Apr-17,8:53,8,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,15,1,1,0,70
CB,1A,166,open,4/17/2017,Apr-17,23:20,23,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,16,1,1,1,9500
CB,1A,166,open,4/20/2017,Apr-17,11:34,11,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,17,1,1,1,40
CB,1A,166,open,4/23/2017,Apr-17,10:53,10,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,18,1,1,1,40
CB,1A,166,open,4/23/2017,Apr-17,13:26,13,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,19,1,1,1,40
CB,1A,166,open,4/25/2017,Apr-17,8:01,8,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,20,1,1,1,40
CB,1A,166,open,4/26/2017,Apr-17,0:10,0,Metachirus nudicaudatus,Brown Four-eyed Opossum,marsupial,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,21,1,1,1,300
CB,1A,166,open,4/26/2017,Apr-17,10:38,10,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,22,1,1,1,70
CB,1A,166,open,4/26/2017,Apr-17,12:38,12,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,23,1,1,1,70
CB,1A,166,open,4/26/2017,Apr-17,12:38,12,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,23,1,1,0,70
CB,1A,166,open,4/26/2017,Apr-17,12:38,12,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,23,1,1,0,70
CB,1A,166,open,4/26/2017,Apr-17,19:15,19,Trinomys spp,Rat,Rodent,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,24,1,1,1,200
CB,1A,166,open,4/27/2017,Apr-17,20:25,20,Metachirus nudicaudatus,Cuída-cauda-de-rato,marsupial,onivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,25,1,1,1,300
CB,1A,166,open,4/27/2017,Apr-17,20:57,20,Metachirus nudicaudatus,Cuída-cauda-de-rato,marsupial,onivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,25,1,1,0,300
CB,1A,166,open,4/28/2017,Apr-17,0:33,0,Rat,Rat,small rodent,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,25,1,1,0,60
CB,1A,166,open,4/28/2017,Apr-17,3:57,3,Euryoryzomys russatus,Rat,Rodent,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,26,1,1,1,60
CB,1A,166,open,4/28/2017,Apr-17,4:08,4,Marsupial,Opossum,Marsupial,onivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,26,1,1,0,60
CB,1A,166,open,4/28/2017,Apr-17,9:59,9,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,27,1,1,1,40
CB,1A,166,open,4/28/2017,Apr-17,14:38,14,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,28,2,2,1,60
CB,1A,166,open,4/28/2017,Apr-17,14:38,14,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,28,2,2,0,140
CB,1A,166,open,4/28/2017,Apr-17,16:38,16,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,29,1,1,1,70
CB,1A,166,open,4/28/2017,Apr-17,16:42,16,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,29,1,1,0,70
CB,1A,166,open,4/28/2017,Apr-17,16:42,16,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,29,1,1,0,30
CB,1A,166,open,4/28/2017,Apr-17,16:46,16,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,29,1,1,0,30
CB,1A,166,open,4/29/2017,Apr-17,6:55,6,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,1,40
CB,1A,166,open,4/29/2017,Apr-17,6:56,6,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,6:56,6,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,40
CB,1A,166,open,4/29/2017,Apr-17,6:57,6,bird,bird,bird,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,40
CB,1A,166,open,4/29/2017,Apr-17,6:58,6,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:01,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:01,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:01,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:07,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:12,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:13,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:16,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:17,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:17,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:23,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:23,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,7:24,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,9:28,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,9:28,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,9:34,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/29/2017,Apr-17,15:03,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,30,1,1,0,70
CB,1A,166,open,4/30/2017,Apr-17,6:40,6,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,31,1,1,1,70
CB,1A,166,open,4/30/2017,Apr-17,11:33,11,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,31,1,1,0,70
CB,1A,166,open,1/5/2017,Apr-17,7:01,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,32,1,1,1,70
CB,1A,166,open,1/5/2017,Apr-17,7:36,7,Odontophorus capoeira,bird,bird,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,32,1,1,0,400
CB,1A,166,open,1/5/2017,Apr-17,7:36,7,Odontophorus capoeira,bird,bird,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,32,1,1,0,400
CB,1A,166,open,1/5/2017,Apr-17,16:35,16,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,33,1,1,1,70
CB,1A,166,open,4/5/2017,Apr-17,9:08,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,34,1,1,1,70
CB,1A,166,open,4/5/2017,Apr-17,9:49,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,34,1,1,0,70
CB,1A,166,open,4/5/2017,Apr-17,14:47,14,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,34,1,1,0,70
CB,1A,166,open,8/5/2017,Apr-17,14:09,14,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,35,1,1,1,70
CB,1A,166,open,8/5/2017,Apr-17,14:14,14,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,35,1,1,0,70
CB,1A,166,open,9/5/2017,Apr-17,5:15,5,Metachirus nudicaudatus,Cuída-cauda-de-rato,small mammal,,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,36,1,1,1,300
CB,1A,166,open,10/5/2017,Apr-17,14:43,14,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,37,1,1,1,70
CB,1A,166,open,11/5/2017,Apr-17,9:47,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,38,1,1,1,70
CB,1A,166,open,11/5/2017,Apr-17,9:48,9,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,39,1,1,1,70
CB,1A,166,open,11/5/2017,Apr-17,15:47,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,1,70
CB,1A,166,open,11/5/2017,Apr-17,15:49,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,0,70
CB,1A,166,open,11/5/2017,Apr-17,15:51,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,0,70
CB,1A,166,open,11/5/2017,Apr-17,15:57,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,0,70
CB,1A,166,open,11/5/2017,Apr-17,15:58,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,0,70
CB,1A,166,open,11/5/2017,Apr-17,15:59,15,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,0,70
CB,1A,166,open,11/5/2017,Apr-17,16:33,16,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,40,1,1,0,70
CB,1A,166,open,11/5/2017,Apr-17,19:21,19,Trinomys spp,Rat,Rodent,granivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,41,1,1,1,200
CB,1A,166,open,12/5/2017,Apr-17,6:51,6,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,42,1,1,1,70
CB,1A,166,open,12/5/2017,Apr-17,7:12,7,Chamaeza sp.,bird,bird,insectivore,7/4/2017 10:28,12/5/2017 13:07,35.11041667,842.65,42,1,1,0,70
CB,1F,155,close,11/4/2017,Apr-17,10:26,10,Grallaria varia,bird,bird,insectivore,7/4/2017 11:38,12/5/2017 14:09,35.10486111,842.5166667,1,1,1,1,40
CB,1F,155,close,4/16/2017,Apr-17,18:19,18,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 11:38,12/5/2017 14:09,35.10486111,842.5166667,2,1,1,1,30
CB,1F,155,close,4/26/2017,Apr-17,12:01,12,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 11:38,12/5/2017 14:09,35.10486111,842.5166667,3,1,1,1,30
CB,1F,155,close,4/28/2017,Apr-17,4:35,4,marsupial,marsupial,marsupial,insectivore,7/4/2017 11:38,12/5/2017 14:09,35.10486111,842.5166667,4,1,1,1,60
CB,2A,153,open,8/4/2017,Apr-17,9:40,9,bird,bird,bird,,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,1,1,1,1,40
CB,2A,153,open,8/4/2017,Apr-17,9:41,9,Turdus albicollis,bird,bird,,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,1,1,1,0,50
CB,2A,153,open,8/4/2017,Apr-17,10:17,10,Odontophorus capoeira,bird,bird,granivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,2,1,1,1,400
CB,2A,153,open,8/4/2017,Apr-17,10:17,10,Odontophorus capoeira,bird,bird,granivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,2,1,1,0,400
CB,2A,153,open,8/4/2017,Apr-17,10:18,10,bird,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,3,1,1,1,60
CB,2A,153,open,9/4/2017,Apr-17,4:07,4,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,4,1,1,1,9500
CB,2A,153,open,10/4/2017,Apr-17,7:23,7,Turdus albicollis,bird,bird,,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,5,1,1,1,50
CB,2A,153,open,12/4/2017,Apr-17,7:20,7,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,6,1,1,1,40
CB,2A,153,open,12/4/2017,Apr-17,7:23,7,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,7,1,1,1,40
CB,2A,153,open,12/4/2017,Apr-17,11:36,11,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,8,2,2,1,80
CB,2A,153,open,12/4/2017,Apr-17,17:31,17,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,9,1,1,1,40
CB,2A,153,open,12/4/2017,Apr-17,18:54,18,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,10,1,1,1,9500
CB,2A,153,open,12/4/2017,Apr-17,19:53,19,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,11,1,1,1,9500
CB,2A,153,open,4/13/2017,Apr-17,19:51,19,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,12,1,1,1,9500
CB,2A,153,open,4/14/2017,Apr-17,7:56,7,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,13,1,1,1,40
CB,2A,153,open,4/14/2017,Apr-17,21:50,21,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,14,1,1,1,9500
CB,2A,153,open,4/15/2017,Apr-17,6:45,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,15,1,1,1,40
CB,2A,153,open,4/15/2017,Apr-17,6:45,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,15,1,1,0,40
CB,2A,153,open,4/15/2017,Apr-17,6:45,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,15,1,1,0,40
CB,2A,153,open,4/15/2017,Apr-17,6:45,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,15,1,1,0,40
CB,2A,153,open,4/15/2017,Apr-17,6:46,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,15,1,1,0,40
CB,2A,153,open,4/16/2017,Apr-17,1:11,1,Mazama spp,brocked deer,ungulate,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,16,1,1,1,25000
CB,2A,153,open,4/16/2017,Apr-17,21:47,21,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,17,1,1,1,9500
CB,2A,153,open,4/17/2017,Apr-17,6:43,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,18,1,1,1,40
CB,2A,153,open,4/17/2017,Apr-17,15:01,15,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,19,1,1,1,30
CB,2A,153,open,4/17/2017,Apr-17,23:41,23,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,20,1,1,1,9500
CB,2A,153,open,4/18/2017,Apr-17,11:48,11,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,21,1,1,1,40
CB,2A,153,open,4/18/2017,Apr-17,11:48,11,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,22,1,1,1,40
CB,2A,153,open,4/18/2017,Apr-17,16:54,16,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,23,1,1,1,40
CB,2A,153,open,4/18/2017,Apr-17,19:56,19,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,24,1,1,1,9500
CB,2A,153,open,4/18/2017,Apr-17,21:53,21,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,25,1,1,1,9500
CB,2A,153,open,4/19/2017,Apr-17,22:32,22,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,26,1,1,1,9500
CB,2A,153,open,4/19/2017,Apr-17,23:06,23,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,27,1,1,1,9500
CB,2A,153,open,4/20/2017,Apr-17,0:17,0,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,28,1,1,1,9500
CB,2A,153,open,4/21/2017,Apr-17,2:38,2,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,29,1,1,1,9500
CB,2A,153,open,4/21/2017,Apr-17,23:29,23,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,30,1,1,1,9500
CB,2A,153,open,4/22/2017,Apr-17,6:30,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,31,1,1,1,40
CB,2A,153,open,4/22/2017,Apr-17,6:53,6,Crypturellus noctivagus,bird,bird,granivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,32,1,1,1,600
CB,2A,153,open,4/22/2017,Apr-17,9:42,9,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,33,1,1,1,40
CB,2A,153,open,4/22/2017,Apr-17,11:45,11,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,34,1,1,1,30
CB,2A,153,open,4/22/2017,Apr-17,22:22,22,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,35,1,1,1,9500
CB,2A,153,open,4/23/2017,Apr-17,0:14,0,Tamandua tetradactyla,southern tamandua,insetivore,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,36,1,1,1,7000
CB,2A,153,open,4/23/2017,Apr-17,0:18,0,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,37,1,1,1,9500
CB,2A,153,open,4/23/2017,Apr-17,6:31,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,38,1,1,1,40
CB,2A,153,open,4/23/2017,Apr-17,14:30,14,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,39,1,1,1,40
CB,2A,153,open,4/23/2017,Apr-17,17:20,17,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,40,1,1,1,40
CB,2A,153,open,4/23/2017,Apr-17,20:04,0.836111111,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,41,1,1,1,9500
CB,2A,153,open,4/24/2017,Apr-17,17:07,17,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,42,1,1,1,40
CB,2A,153,open,4/25/2017,Apr-17,0:04,0,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,43,1,1,1,9500
CB,2A,153,open,4/25/2017,Apr-17,0:10,0,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,44,1,1,1,9500
CB,2A,153,open,4/25/2017,Apr-17,6:44,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,45,1,1,1,40
CB,2A,153,open,4/25/2017,Apr-17,9:20,9,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,46,1,1,1,30
CB,2A,153,open,4/25/2017,Apr-17,23:44,23,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,47,1,1,1,9500
CB,2A,153,open,4/25/2017,Apr-17,23:50,23,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,48,1,1,1,9500
CB,2A,153,open,4/26/2017,Apr-17,6:38,6,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,49,1,1,1,40
CB,2A,153,open,4/27/2017,Apr-17,0:27,0,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,50,1,1,1,9500
CB,2A,153,open,4/27/2017,Apr-17,16:20,16,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,51,1,1,1,40
CB,2A,153,open,4/28/2017,Apr-17,17:28,17,Grallaria varia,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,52,1,1,1,40
CB,2A,153,open,4/27/2017,Apr-17,19:52,19,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,53,1,1,1,9500
CB,2A,153,open,4/27/2017,Apr-17,19:52,19,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,54,1,1,1,9500
CB,2A,153,open,4/28/2017,Apr-17,9:13,9,Pyriglena leucoptera,bird,bird,insectivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,55,1,1,1,30
CB,2A,153,open,4/28/2017,Apr-17,19:50,19,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,56,1,1,1,9500
CB,2A,153,open,4/29/2017,Apr-17,15:47,15,Turdus albicollis,bird,bird,,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,57,1,1,1,50
CB,2A,153,open,4/29/2017,Apr-17,22:45,22,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,58,1,1,1,9500
CB,2A,153,open,1/5/2017,Apr-17,22:34,22,Cuniculus paca,spotted paca,large rodent,herbivore,7/4/2017 9:23,12/5/2017 12:54,35.14652778,843.5166667,59,1,1,1,9500
