base,Parcelas,camera ID,grid,date,CAMPAIGN,time,hour,species,pop name,type,diet,begin,end,days,hours,event ID,N INDS EVENT,N INDS VIDEO,indep,biomass
ITA,P12,85,Open,4/1/2018,Dec-17,17:07,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,1,0,30000
ITA,P12,85,Open,4/1/2018,Dec-17,17:08,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,3,0,90000
ITA,P12,85,Open,4/1/2018,Dec-17,17:08,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,3,0,90000
ITA,P12,85,Open,4/1/2018,Dec-17,17:08,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,1,0,30000
ITA,P12,85,Open,4/1/2018,Dec-17,17:09,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,1,0,30000
ITA,P12,85,Open,4/1/2018,Dec-17,17:09,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,4,0,120000
ITA,P12,85,Open,4/1/2018,Dec-17,17:13,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,1,0,30000
ITA,P12,85,Open,4/1/2018,Dec-17,17:15,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,3,0,90000
ITA,P12,85,Open,4/1/2018,Dec-17,17:15,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,1,0,30000
ITA,P12,85,Open,4/1/2018,Dec-17,17:16,17,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,66,24,1,0,30000
ITA,P12,85,Open,5/1/2018,Dec-17,7:35,7,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,67,1,1,1,40
ITA,P12,85,Open,5/1/2018,Dec-17,8:27,8,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,68,3,3,1,6000
ITA,P12,85,Open,5/1/2018,Dec-17,8:27,8,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,68,3,1,0,2000
ITA,P12,85,Open,5/1/2018,Dec-17,17:25,17,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,68,2,1,0,2000
ITA,P12,85,Open,5/1/2018,Dec-17,17:26,17,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,68,1,1,0,2000
ITA,P12,85,Open,6/1/2018,Dec-17,17:26,17,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,69,1,1,1,2000
ITA,P12,85,Open,6/1/2018,Dec-17,15:03,15,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,70,1,1,1,2000
ITA,P12,85,Open,6/1/2018,Dec-17,17:35,17,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,71,1,1,1,40
ITA,P12,85,Open,6/1/2018,Dec-17,17:38,17,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,72,3,3,1,120
ITA,P12,85,Open,7/1/2018,Dec-17,8:46,8,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,73,1,1,1,40
ITA,P12,85,Open,7/1/2018,Dec-17,9:06,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,74,1,1,1,30000
ITA,P12,85,Open,7/1/2018,Dec-17,9:12,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,75,9,1,1,30000
ITA,P12,85,Open,7/1/2018,Dec-17,9:13,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,75,9,5,0,150000
ITA,P12,85,Open,7/1/2018,Dec-17,9:19,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,75,9,3,0,90000
ITA,P12,85,Open,8/1/2018,Dec-17,7:08,7,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,76,1,1,1,40
ITA,P12,85,Open,8/1/2018,Dec-17,7:10,7,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,77,1,1,1,2000
ITA,P12,85,Open,8/1/2018,Dec-17,8:47,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,78,2,1,1,30000
ITA,P12,85,Open,8/1/2018,Dec-17,8:49,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,78,2,1,0,30000
ITA,P12,85,Open,8/1/2018,Dec-17,9:05,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,79,3,3,1,90000
ITA,P12,85,Open,8/1/2018,Dec-17,9:12,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,80,3,3,1,90000
ITA,P12,85,Open,8/1/2018,Dec-17,9:13,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,80,3,3,0,90000
ITA,P12,85,Open,8/1/2018,Dec-17,9:13,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,80,3,2,0,60000
ITA,P12,85,Open,8/1/2018,Dec-17,16:00,16,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,81,1,1,1,2000
ITA,P12,85,Open,8/1/2018,Dec-17,16:01,16,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,81,1,1,0,2000
ITA,P12,85,Open,9/1/2018,Dec-17,8:26,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,2,1,60000
ITA,P12,85,Open,9/1/2018,Dec-17,8:26,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,6,0,180000
ITA,P12,85,Open,9/1/2018,Dec-17,8:27,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,6,0,180000
ITA,P12,85,Open,9/1/2018,Dec-17,8:27,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,5,0,150000
ITA,P12,85,Open,9/1/2018,Dec-17,8:28,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,3,0,90000
ITA,P12,85,Open,9/1/2018,Dec-17,8:29,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,2,0,60000
ITA,P12,85,Open,9/1/2018,Dec-17,8:30,8,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,82,19,1,0,30000
ITA,P12,85,Open,9/1/2018,Dec-17,10:15,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,83,1,1,1,2000
ITA,P12,85,Open,9/1/2018,Dec-17,10:15,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,83,1,1,0,2000
ITA,P12,85,Open,10/1/2018,Dec-17,10:36,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,84,2,1,1,2000
ITA,P12,85,Open,10/1/2018,Dec-17,10:37,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,84,2,1,0,2000
ITA,P12,85,Open,10/1/2018,Dec-17,10:38,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,84,2,1,0,2000
ITA,P12,85,Open,10/1/2018,Dec-17,10:39,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,84,2,1,0,2000
ITA,P12,85,Open,10/1/2018,Dec-17,10:39,10,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,84,2,1,0,2000
ITA,P12,85,Open,10/1/2018,Dec-17,11:00,11,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,85,3,1,1,2000
ITA,P12,85,Open,10/1/2018,Dec-17,11:01,11,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,85,3,3,0,6000
ITA,P12,85,Open,11/1/2018,Dec-17,9:44,9,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,86,1,1,1,40
ITA,P12,85,Open,11/1/2018,Dec-17,9:45,9,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,86,1,1,0,40
ITA,P12,85,Open,12/1/2018,Dec-17,8:55,8,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,87,3,3,1,6000
ITA,P12,85,Open,12/1/2018,Dec-17,8:55,8,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,87,3,3,0,6000
ITA,P12,85,Open,12/1/2018,Dec-17,8:55,8,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,87,3,3,0,6000
ITA,P12,85,Open,1/13/2018,Dec-17,7:29,7,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,88,1,1,1,40
ITA,P12,85,Open,1/13/2018,Dec-17,10:16,10,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,89,2,1,1,30000
ITA,P12,85,Open,1/13/2018,Dec-17,10:16,10,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,89,2,1,0,30000
ITA,P12,85,Open,1/13/2018,Dec-17,10:35,10,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,90,1,1,0,30000
ITA,P12,85,Open,1/13/2018,Dec-17,11:14,11,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,91,5,1,1,30000
ITA,P12,85,Open,1/13/2018,Dec-17,11:14,11,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,91,5,4,0,120000
ITA,P12,85,Open,1/13/2018,Dec-17,16:00,16,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,92,1,1,1,40
ITA,P12,85,Open,1/13/2018,Dec-17,16:01,16,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,92,1,1,0,40
ITA,P12,85,Open,1/13/2018,Dec-17,16:14,16,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,93,1,1,1,40
ITA,P12,85,Open,1/13/2018,Dec-17,16:17,16,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,94,1,1,1,2000
ITA,P12,85,Open,1/13/2018,Dec-17,19:02,19,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,95,1,1,1,2000
ITA,P12,85,Open,1/14/2018,Dec-17,8:03,8,Tinamus solitarius,Macuco,Bird,Granivore,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,96,1,1,1,2000
ITA,P12,85,Open,1/17/2018,Dec-17,16:13,16,Bird,Bird,Bird,,3/12/2017 11:40,1/19/2018 12:08,47.01944444,1128.466667,97,1,1,1,40
ITA,P8,121,Closed,8/12/2017,Dec-17,14:43,14,Sciurus ingrami,Squirrel,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,1,1,1,1,200
ITA,P8,121,Closed,8/12/2017,Dec-17,17:27,17,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,2,5,5,1,200
ITA,P8,121,Closed,8/12/2017,Dec-17,23:18,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,3,1,1,1,60
ITA,P8,121,Closed,9/12/2017,Dec-17,0:33,0,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,4,1,1,1,60
ITA,P8,121,Closed,9/12/2017,Dec-17,7:17,7,Sciurus ingrami,Squirrel,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,5,1,1,1,200
ITA,P8,121,Closed,9/12/2017,Dec-17,20:53,20,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,6,1,1,1,60
ITA,P8,121,Closed,9/12/2017,Dec-17,23:03,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,7,1,1,1,60
ITA,P8,121,Closed,10/12/2017,Dec-17,5:06,5,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,8,1,1,1,60
ITA,P8,121,Closed,10/12/2017,Dec-17,5:45,5,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,9,1,1,1,60
ITA,P8,121,Closed,10/12/2017,Dec-17,6:50,6,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,10,1,1,1,60
ITA,P8,121,Closed,10/12/2017,Dec-17,8:25,8,Sciurus ingrami,Squirrel,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,11,1,1,1,200
ITA,P8,121,Closed,10/12/2017,Dec-17,21:14,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,12,1,1,1,60
ITA,P8,121,Closed,10/12/2017,Dec-17,21:17,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,13,1,1,1,60
ITA,P8,121,Closed,11/12/2017,Dec-17,0:48,0,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,14,1,1,1,60
ITA,P8,121,Closed,12/12/2017,Dec-17,2:25,2,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,15,1,1,1,60
ITA,P8,121,Closed,12/12/2017,Dec-17,4:49,4,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,16,1,1,1,60
ITA,P8,121,Closed,12/12/2017,Dec-17,21:34,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,17,1,1,1,60
ITA,P8,121,Closed,12/12/2017,Dec-17,21:41,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,18,1,1,1,60
ITA,P8,121,Closed,12/13/2017,Dec-17,3:46,3,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,19,1,1,1,60
ITA,P8,121,Closed,12/13/2017,Dec-17,20:21,20,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,20,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,1:08,1,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,21,2,2,1,120
ITA,P8,121,Closed,12/14/2017,Dec-17,1:45,1,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,22,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,1:55,1,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,23,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,7:28,7,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,24,5,1,1,40
ITA,P8,121,Closed,12/14/2017,Dec-17,7:29,7,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,24,5,4,0,160
ITA,P8,121,Closed,12/14/2017,Dec-17,20:57,20,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,25,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,21:50,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,26,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,21:52,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,27,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,23:02,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,28,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,23:45,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,29,1,1,1,60
ITA,P8,121,Closed,12/14/2017,Dec-17,23:45,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,29,1,1,0,60
ITA,P8,121,Closed,12/15/2017,Dec-17,5:58,5,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,30,1,1,1,60
ITA,P8,121,Closed,12/15/2017,Dec-17,22:46,22,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,31,1,1,1,60
ITA,P8,121,Closed,12/15/2017,Dec-17,23:04,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,32,1,1,1,60
ITA,P8,121,Closed,12/16/2017,Dec-17,2:32,2,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,33,1,1,1,60
ITA,P8,121,Closed,12/16/2017,Dec-17,4:15,4,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,34,1,1,1,60
ITA,P8,121,Closed,12/17/2017,Dec-17,21:59,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,35,1,1,1,60
ITA,P8,121,Closed,12/19/2017,Dec-17,16:05,16,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,36,3,3,1,120
ITA,P8,121,Closed,12/19/2017,Dec-17,16:06,16,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,36,3,2,0,80
ITA,P8,121,Closed,12/19/2017,Dec-17,20:30,20,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,37,1,1,1,60
ITA,P8,121,Closed,12/19/2017,Dec-17,21:08,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,38,1,1,1,60
ITA,P8,121,Closed,12/19/2017,Dec-17,21:36,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,39,1,1,1,60
ITA,P8,121,Closed,12/19/2017,Dec-17,22:56,22,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,40,1,1,1,60
ITA,P8,121,Closed,12/21/2017,Dec-17,12:44,12,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,41,1,1,1,60
ITA,P8,121,Closed,12/21/2017,Dec-17,12:44,12,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,42,1,1,1,40
ITA,P8,121,Closed,12/21/2017,Dec-17,12:44,12,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,42,1,1,0,40
ITA,P8,121,Closed,12/21/2017,Dec-17,12:45,12,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,42,1,1,0,40
ITA,P8,121,Closed,12/21/2017,Dec-17,18:22,18,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,43,1,1,1,40
ITA,P8,121,Closed,12/21/2017,Dec-17,18:22,18,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,43,1,1,0,40
ITA,P8,121,Closed,12/22/2017,Dec-17,0:14,0,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,44,1,1,1,60
ITA,P8,121,Closed,12/23/2017,Dec-17,5:10,5,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,45,1,1,1,60
ITA,P8,121,Closed,12/27/2017,Dec-17,15:17,15,Bird,Bird,Bird,,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,46,1,1,1,40
ITA,P8,121,Closed,12/29/2017,Dec-17,2:24,2,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,47,1,1,1,60
ITA,P8,121,Closed,12/29/2017,Dec-17,21:45,21,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,48,1,1,1,60
ITA,P8,121,Closed,1/1/2018,Dec-17,23:46,23,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,49,1,1,1,60
ITA,P8,121,Closed,3/1/2018,Dec-17,6:33,6,Rat,Rat,Rodent,Granivore,8/12/2017 14:43,1/19/2018 13:20,41.94236111,1006.616667,50,1,1,1,60
ITA,P4,152,Open,8/12/2017,Dec-17,9:11,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,2,1,60000
ITA,P4,152,Open,8/12/2017,Dec-17,9:12,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,2,0,60000
ITA,P4,152,Open,8/12/2017,Dec-17,9:12,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,3,0,90000
ITA,P4,152,Open,8/12/2017,Dec-17,9:12,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,8,0,240000
ITA,P4,152,Open,8/12/2017,Dec-17,9:12,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,4,0,120000
ITA,P4,152,Open,8/12/2017,Dec-17,9:13,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,2,0,60000
ITA,P4,152,Open,8/12/2017,Dec-17,9:13,9,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,1,22,1,0,30000
ITA,P4,152,Open,9/12/2017,Dec-17,4:20,4,Cuniculus paca,spotted paca,Rodent,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,2,7,1,1,9500
ITA,P4,152,Open,10/12/2017,Dec-17,23:41,23,Rat,Rat,Rodent,Granivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,3,7,1,1,60
ITA,P4,152,Open,12/12/2017,Dec-17,16:51,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,1,1,30000
ITA,P4,152,Open,12/12/2017,Dec-17,16:51,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,1,0,30000
ITA,P4,152,Open,12/12/2017,Dec-17,16:51,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,3,0,90000
ITA,P4,152,Open,12/12/2017,Dec-17,16:52,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,2,0,60000
ITA,P4,152,Open,12/12/2017,Dec-17,16:52,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,4,0,120000
ITA,P4,152,Open,12/12/2017,Dec-17,16:52,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,3,0,90000
ITA,P4,152,Open,12/12/2017,Dec-17,16:52,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,4,0,120000
ITA,P4,152,Open,12/12/2017,Dec-17,16:53,16,Tayassu pecari,White-Lipped peccary,Ungulate,Herbivore,3/12/2017 10:30,1/19/2018 14:27,47.16458333,1131.95,4,8,2,0,60000
