base,Parcelas,camera ID,grid,date,CAMPAIGN,time,hour,species,pop name,type,diet,begin,end,days,hours,event ID,N INDS EVENT,N INDS VIDEO,indep,biomass
VG,P11,164,Open,10/12/2017,Dec-17,23:08,23,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,21,1,1,,60
VG,P11,164,Open,11/12/2017,Dec-17,4:35,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,22,1,1,,60
VG,P11,164,Open,11/12/2017,Dec-17,4:50,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,23,1,1,,60
VG,P11,164,Open,11/12/2017,Dec-17,15:04,15,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,24,1,1,,200
VG,P11,164,Open,12/12/2017,Dec-17,3:37,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,25,1,1,,40
VG,P11,164,Open,12/12/2017,Dec-17,14:35,14,Bird,Bird,Bird,na,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,26,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,0:35,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,27,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,0:38,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,27,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,1:10,1,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,28,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,2:12,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,29,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,2:16,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,29,2,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,2:21,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,29,3,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,2:45,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,30,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,4:09,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,31,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,4:44,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,32,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,5:07,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,33,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,5:21,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,34,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,14:56,14,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,35,1,1,,200
VG,P11,164,Open,12/13/2017,Dec-17,16:04,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,36,1,1,,200
VG,P11,164,Open,12/13/2017,Dec-17,16:05,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,36,1,1,,200
VG,P11,164,Open,12/13/2017,Dec-17,16:06,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,36,1,1,,200
VG,P11,164,Open,12/13/2017,Dec-17,17:20,17,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,37,1,1,,200
VG,P11,164,Open,12/13/2017,Dec-17,22:26,22,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,38,1,1,,60
VG,P11,164,Open,12/13/2017,Dec-17,23:01,23,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,39,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,0:45,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,40,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,0:52,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,40,2,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,2:26,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,41,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,3:32,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,42,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,3:33,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,42,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,4:00,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,43,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,4:34,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,44,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,15:13,15,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,45,1,1,,200
VG,P11,164,Open,12/14/2017,Dec-17,16:33,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,46,1,1,,200
VG,P11,164,Open,12/14/2017,Dec-17,17:27,17,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,47,1,1,,200
VG,P11,164,Open,12/14/2017,Dec-17,20:54,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,48,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,20:57,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,48,1,1,,60
VG,P11,164,Open,12/14/2017,Dec-17,21:37,21,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,49,1,1,,60
VG,P11,164,Open,12/15/2017,Dec-17,0:16,0,Tamandua tetradactyla,Collared_Anteater,Xenarthra,Insectivora,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,50,1,1,,7000
VG,P11,164,Open,12/15/2017,Dec-17,0:17,0,Tamandua tetradactyla,Collared_Anteater,Xenarthra,Insectivora,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,50,1,1,,7000
VG,P11,164,Open,12/15/2017,Dec-17,1:44,1,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,51,1,1,,60
VG,P11,164,Open,12/15/2017,Dec-17,3:56,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,52,1,1,,60
VG,P11,164,Open,12/15/2017,Dec-17,4:00,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,52,1,1,,60
VG,P11,164,Open,12/15/2017,Dec-17,4:11,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,53,1,1,,60
VG,P11,164,Open,12/16/2017,Dec-17,8:05,8,Bird,Bird,Bird,na,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,54,1,1,,40
VG,P11,164,Open,12/16/2017,Dec-17,12:18,12,Tupinambis teguixim,Teiú,Lizard,Onivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,55,1,1,,5000
VG,P11,164,Open,12/17/2017,Dec-17,1:09,12,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,56,1,1,,60
VG,P11,164,Open,12/17/2017,Dec-17,4:01,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,57,1,1,,60
VG,P11,164,Open,12/17/2017,Dec-17,4:13,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,57,2,1,,60
VG,P11,164,Open,12/17/2017,Dec-17,4:30,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,57,3,1,,60
VG,P11,164,Open,12/17/2017,Dec-17,7:16,7,Bird,Bird,Bird,na,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,58,1,1,,60
VG,P11,164,Open,12/18/2017,Dec-17,14:51,14,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,59,1,1,,200
VG,P11,164,Open,12/18/2017,Dec-17,17:06,17,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,60,1,1,,200
VG,P11,164,Open,12/19/2017,Dec-17,4:07,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,61,1,1,,60
VG,P11,164,Open,12/26/2017,Dec-17,7:08,7,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,62,1,1,,200
VG,P11,164,Open,2/1/2018,Dec-17,10:22,10,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,63,1,1,,200
VG,P11,164,Open,4/1/2018,Dec-17,12:07,12,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,64,1,1,,200
VG,P11,164,Open,5/1/2018,Dec-17,10:31,10,Bird,Bird,Bird,na,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,65,1,1,,40
VG,P11,164,Open,7/1/2018,Dec-17,14:52,14,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,66,1,1,,200
VG,P11,164,Open,7/1/2018,Dec-17,14:56,14,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,66,1,1,,200
VG,P11,164,Open,8/1/2018,Dec-17,10:07,10,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,67,1,1,,200
VG,P11,164,Open,9/1/2018,Dec-17,9:28,9,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,68,1,1,,200
VG,P11,164,Open,10/1/2018,Dec-17,7:52,7,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,69,1,1,,200
VG,P11,164,Open,10/1/2018,Dec-17,10:46,10,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,70,1,1,,200
VG,P11,164,Open,12/1/2018,Dec-17,8:13,8,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,71,1,1,,200
VG,P11,164,Open,1/13/2018,Dec-17,13:16,13,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,72,1,1,,200
VG,P11,164,Open,1/13/2018,Dec-17,15:10,15,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,73,1,1,,200
VG,P11,164,Open,1/14/2018,Dec-17,8:17,8,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,74,1,1,,200
VG,P11,164,Open,1/15/2018,Dec-17,15:04,15,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,75,1,1,,200
VG,P11,164,Open,1/15/2018,Dec-17,16:26,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,76,1,1,,200
VG,P11,164,Open,1/16/2018,Dec-17,9:16,9,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,76,1,1,,200
VG,P11,164,Open,1/16/2018,Dec-17,14:45,14,Amadonastur lacernulatus,bird,Bird,Carnivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,77,1,1,,300
VG,P11,164,Open,1/16/2018,Dec-17,15:03,15,Amadonastur lacernulatus,bird,Bird,Carnivore,2/12/2017 10:15,1/18/2018 11:24,47.04819444,1129.156667,77,1,1,,300
VG,P12,167,Open,3/12/2017,Dec-17,11:08,11,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,1,1,1,,40
VG,P12,167,Open,4/12/2017,Dec-17,1:21,1,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,2,1,1,,60
VG,P12,167,Open,4/12/2017,Dec-17,2:09,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,3,1,1,,60
VG,P12,167,Open,4/12/2017,Dec-17,22:39,22,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,4,1,1,,60
VG,P12,167,Open,4/12/2017,Dec-17,23:26,23,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,5,1,1,,60
VG,P12,167,Open,5/12/2017,Dec-17,1:17,1,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,6,1,1,,60
VG,P12,167,Open,5/12/2017,Dec-17,18:26,18,Odontophorus capoeira,bird,Bird,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,7,2,2,,800
VG,P12,167,Open,5/12/2017,Dec-17,22:21,22,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,8,1,1,,60
VG,P12,167,Open,6/12/2017,Dec-17,6:44,6,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,9,1,1,,40
VG,P12,167,Open,7/12/2017,Dec-17,1:43,1,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,10,1,1,,60
VG,P12,167,Open,7/12/2017,Dec-17,2:58,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,11,1,1,,60
VG,P12,167,Open,7/12/2017,Dec-17,16:44,16,Puma yagouaroundi,Ocelot,Feline,Carnivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,12,1,1,,4000
VG,P12,167,Open,7/12/2017,Dec-17,20:26,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,13,1,1,,60
VG,P12,167,Open,9/12/2017,Dec-17,1:05,1,Didelphis aurita,brazilian common opossum,Marsupial,Onivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,14,1,1,,1000
VG,P12,167,Open,9/12/2017,Dec-17,2:57,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,15,1,1,,60
VG,P12,167,Open,9/12/2017,Dec-17,3:28,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,16,1,1,,60
VG,P12,167,Open,9/12/2017,Dec-17,6:48,6,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,17,1,1,,60
VG,P12,167,Open,9/12/2017,Dec-17,20:49,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,18,1,1,,60
VG,P12,167,Open,9/12/2017,Dec-17,23:17,23,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,19,1,1,,60
VG,P12,167,Open,10/12/2017,Dec-17,0:04,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,20,1,1,,60
VG,P12,167,Open,10/12/2017,Dec-17,0:17,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,20,2,1,,60
VG,P12,167,Open,10/12/2017,Dec-17,1:58,1,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,21,1,1,,60
VG,P12,167,Open,10/12/2017,Dec-17,11:26,11,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,22,1,1,,60
VG,P12,167,Open,11/12/2017,Dec-17,1:21,11,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,23,1,1,,60
VG,P12,167,Open,11/12/2017,Dec-17,23:37,23,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,24,1,1,,60
VG,P12,167,Open,12/12/2017,Dec-17,0:13,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,25,1,1,,60
VG,P12,167,Open,12/13/2017,Dec-17,9:24,9,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,26,1,1,,60
VG,P12,167,Open,12/16/2017,Dec-17,5:08,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,27,1,1,,60
VG,P12,167,Open,12/16/2017,Dec-17,5:29,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,27,2,1,,60
VG,P12,167,Open,12/16/2017,Dec-17,20:40,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,28,1,1,,60
VG,P12,167,Open,12/16/2017,Dec-17,20:49,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,28,1,1,,60
VG,P12,167,Open,12/17/2017,Dec-17,0:37,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,29,1,1,,60
VG,P12,167,Open,12/17/2017,Dec-17,0:38,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,29,1,1,,60
VG,P12,167,Open,12/17/2017,Dec-17,0:39,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,29,1,1,,60
VG,P12,167,Open,12/17/2017,Dec-17,2:16,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,30,1,1,,60
VG,P12,167,Open,12/17/2017,Dec-17,4:20,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,31,1,1,,60
VG,P12,167,Open,12/17/2017,Dec-17,5:53,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,32,2,2,,120
VG,P12,167,Open,12/17/2017,Dec-17,6:47,6,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,33,1,1,,40
VG,P12,167,Open,12/17/2017,Dec-17,7:45,7,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,34,1,1,,40
VG,P12,167,Open,12/17/2017,Dec-17,11:57,11,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,35,1,1,,40
VG,P12,167,Open,12/17/2017,Dec-17,12:28,12,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,36,1,1,,40
VG,P12,167,Open,12/17/2017,Dec-17,12:45,12,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,37,1,1,,40
VG,P12,167,Open,12/19/2017,Dec-17,2:18,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,38,1,1,,60
VG,P12,167,Open,12/19/2017,Dec-17,3:19,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,39,1,1,,60
VG,P12,167,Open,12/19/2017,Dec-17,5:14,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,40,1,1,,60
VG,P12,167,Open,12/19/2017,Dec-17,5:15,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,40,1,1,,60
VG,P12,167,Open,12/19/2017,Dec-17,5:16,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,40,1,1,,60
VG,P12,167,Open,12/19/2017,Dec-17,5:28,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,41,2,2,,120
VG,P12,167,Open,12/19/2017,Dec-17,5:29,5,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,41,2,1,,60
VG,P12,167,Open,12/20/2017,Dec-17,4:20,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,42,1,1,,60
VG,P12,167,Open,12/20/2017,Dec-17,4:23,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,42,1,1,,60
VG,P12,167,Open,12/20/2017,Dec-17,21:43,21,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,43,1,1,,60
VG,P12,167,Open,12/20/2017,Dec-17,22:59,22,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,44,1,1,,60
VG,P12,167,Open,12/21/2017,Dec-17,16:52,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,45,1,1,,200
VG,P12,167,Open,12/22/2017,Dec-17,4:28,4,Didelphis aurita,brazilian common opossum,Marsupial,Onivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,46,1,1,,1000
VG,P12,167,Open,12/23/2017,Dec-17,0:50,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,47,1,1,,60
VG,P12,167,Open,12/23/2017,Dec-17,2:08,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,48,1,1,,60
VG,P12,167,Open,12/23/2017,Dec-17,2:09,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,48,1,1,,60
VG,P12,167,Open,12/23/2017,Dec-17,2:10,2,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,48,1,1,,60
VG,P12,167,Open,12/23/2017,Dec-17,20:22,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,49,1,1,,60
VG,P12,167,Open,12/24/2017,Dec-17,12:46,12,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,50,1,1,,200
VG,P12,167,Open,12/24/2017,Dec-17,17:28,17,Bird,Bird,Bird,na,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,51,1,1,,40
VG,P12,167,Open,12/26/2017,Dec-17,21:05,21,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,52,1,1,,60
VG,P12,167,Open,12/27/2017,Dec-17,3:24,3,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,53,1,1,,60
VG,P12,167,Open,12/27/2017,Dec-17,4:36,4,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,54,1,1,,60
VG,P12,167,Open,12/27/2017,Dec-17,20:47,20,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,55,1,1,,60
VG,P12,167,Open,12/27/2017,Dec-17,21:35,21,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,56,1,1,,60
VG,P12,167,Open,12/27/2017,Dec-17,21:43,21,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,56,1,1,,60
VG,P12,167,Open,12/27/2017,Dec-17,22:41,22,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,57,1,1,,60
VG,P12,167,Open,12/28/2017,Dec-17,0:11,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,58,1,1,,60
VG,P12,167,Open,12/28/2017,Dec-17,5:09,5,Leopardus pardalis,Ocelot,Feline,Carnivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,59,1,1,,9000
VG,P12,167,Open,12/28/2017,Dec-17,22:03,22,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,60,1,1,,60
VG,P12,167,Open,12/29/2017,Dec-17,0:10,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,61,1,1,,60
VG,P12,167,Open,12/29/2017,Dec-17,0:18,0,Rat,Rat,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,61,2,1,,60
VG,P12,167,Open,12/29/2017,Dec-17,10:37,100,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,62,1,1,,200
VG,P12,167,Open,12/29/2017,Dec-17,16:03,16,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,63,1,1,,200
VG,P12,167,Open,12/30/2017,Dec-17,10:05,10,Sciurus ingrami,Squirrel,Rodent,Granivore,2/12/2017 10:38,12/31/2017 17:12,29.27361111,702.5666667,64,1,1,,200
